id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5091533231,Riccardo Di Clemente,https://api.openalex.org/works?filter=author.id:A5091533231,12,53,BD
https://openalex.org/A5059223686,Riccardo Gallotti,https://api.openalex.org/works?filter=author.id:A5059223686,21,89,IT
https://openalex.org/A5111619738,Richard O. Cannon,https://api.openalex.org/works?filter=author.id:A5111619738,74,230,
https://openalex.org/A5079881269,Richard Johansson,https://api.openalex.org/works?filter=author.id:A5079881269,23,158,
https://openalex.org/A5045466222,Richard Öhrvall,https://api.openalex.org/works?filter=author.id:A5045466222,12,65,SE
https://openalex.org/A5085091147,Robert B. Fluegge,https://api.openalex.org/works?filter=author.id:A5085091147,4,7,US
https://openalex.org/A5036782945,Robert Helmrich,https://api.openalex.org/works?filter=author.id:A5036782945,8,52,DE
https://openalex.org/A5032478403,Robert Jankowski,https://api.openalex.org/works?filter=author.id:A5032478403,44,284,ES
https://openalex.org/A5065140311,Robert Paluch,https://api.openalex.org/works?filter=author.id:A5065140311,5,14,PL
https://openalex.org/A5059645286,Robert West,https://api.openalex.org/works?filter=author.id:A5059645286,132,2617,US
https://openalex.org/A5056242621,Roberta Sinatra,https://api.openalex.org/works?filter=author.id:A5056242621,30,84,DK
https://openalex.org/A5023025001,Roberto Cantillan Carrasco,https://api.openalex.org/works?filter=author.id:A5023025001,0,1,CL
https://openalex.org/A5030056138,Roberto Gillmore,https://api.openalex.org/works?filter=author.id:A5030056138,1,3,US
https://openalex.org/A5035734289,Roberto Ulloa,https://api.openalex.org/works?filter=author.id:A5035734289,13,85,DE
https://openalex.org/A5120281370,Robin Forsberg,https://api.openalex.org/works?filter=author.id:A5120281370,0,2,
https://openalex.org/A5041535475,Naihua Duan,https://api.openalex.org/works?filter=author.id:A5041535475,84,353,US
https://openalex.org/A5078339613,Roger Wattenhofer,https://api.openalex.org/works?filter=author.id:A5078339613,67,875,CH
https://openalex.org/A5008734987,Shibendu Shekhar Roy,https://api.openalex.org/works?filter=author.id:A5008734987,31,352,
https://openalex.org/A5067897386,Roman Senninger,https://api.openalex.org/works?filter=author.id:A5067897386,12,96,DE
https://openalex.org/A5073774344,Ronald E. Robertson,https://api.openalex.org/works?filter=author.id:A5073774344,18,56,US
https://openalex.org/A5061629163,Rosa Lavelle-Hill,https://api.openalex.org/works?filter=author.id:A5061629163,8,35,DK
https://openalex.org/A5010084651,Rosa M. Navarrete,https://api.openalex.org/works?filter=author.id:A5010084651,7,21,DE
https://openalex.org/A5058144931,Rossana Mastrandrea,https://api.openalex.org/works?filter=author.id:A5058144931,13,45,IT
https://openalex.org/A5058847520,Ruben L. Bach,https://api.openalex.org/works?filter=author.id:A5058847520,14,65,DE
https://openalex.org/A5113390774,Ruggero Marino Lazzaroni,https://api.openalex.org/works?filter=author.id:A5113390774,1,2,DE
https://openalex.org/A5042234223,Rui Mata,https://api.openalex.org/works?filter=author.id:A5042234223,40,179,PT
https://openalex.org/A5109587088,Ruining He,https://api.openalex.org/works?filter=author.id:A5109587088,18,30,
https://openalex.org/A5110552453,Rongxiang Han,https://api.openalex.org/works?filter=author.id:A5110552453,26,58,CN
https://openalex.org/A5042045761,Ruiyao Liu,https://api.openalex.org/works?filter=author.id:A5042045761,11,38,CN
https://openalex.org/A5074231430,Ruud Luijkx,https://api.openalex.org/works?filter=author.id:A5074231430,30,175,
https://openalex.org/A5072646992,Ryan E. Langendorf,https://api.openalex.org/works?filter=author.id:A5072646992,8,25,US
https://openalex.org/A5086442008,Richard E. Whalen,https://api.openalex.org/works?filter=author.id:A5086442008,45,146,US
https://openalex.org/A5044908628,Yoichi Yatsu,https://api.openalex.org/works?filter=author.id:A5044908628,26,187,JP
https://openalex.org/A5016665259,Ryo Sasaki,https://api.openalex.org/works?filter=author.id:A5016665259,23,211,JP
https://openalex.org/A5050859650,Ryo Yokoi,https://api.openalex.org/works?filter=author.id:A5050859650,3,17,JP
https://openalex.org/A5040234749,Marcelo Ryoma Adachi,https://api.openalex.org/works?filter=author.id:A5040234749,1,1,BR
https://openalex.org/A5023942291,Ryosuke Harakawa,https://api.openalex.org/works?filter=author.id:A5023942291,9,73,JP
https://openalex.org/A5069311949,Ryosuke Yamanishi,https://api.openalex.org/works?filter=author.id:A5069311949,8,121,JP
https://openalex.org/A5028783703,Ryuma Shineha,https://api.openalex.org/works?filter=author.id:A5028783703,9,33,JP
https://openalex.org/A5073010651,Sabin Roman,https://api.openalex.org/works?filter=author.id:A5073010651,8,21,SI
https://openalex.org/A5046305810,Sabina Tomkins,https://api.openalex.org/works?filter=author.id:A5046305810,7,45,US
https://openalex.org/A5019811597,Somayyeh Mohammadi,https://api.openalex.org/works?filter=author.id:A5019811597,14,123,CA
https://openalex.org/A5071226975,Saffron O’Neill,https://api.openalex.org/works?filter=author.id:A5071226975,36,91,BD
https://openalex.org/A5069227151,Smita Mohanty,https://api.openalex.org/works?filter=author.id:A5069227151,66,559,CN
https://openalex.org/A5022030754,Salah Zrigui,https://api.openalex.org/works?filter=author.id:A5022030754,6,25,FR
https://openalex.org/A5005902842,Salsabil Arabi,https://api.openalex.org/works?filter=author.id:A5005902842,3,9,US
https://openalex.org/A5103805258,Salsabil Salah,https://api.openalex.org/works?filter=author.id:A5103805258,1,1,
https://openalex.org/A5120484800,Sam Jeffers,https://api.openalex.org/works?filter=author.id:A5120484800,0,1,
https://openalex.org/A5061970875,Sam Zhang,https://api.openalex.org/works?filter=author.id:A5061970875,70,669,CN
https://openalex.org/A5025259559,Samantha D'Alonzo,https://api.openalex.org/works?filter=author.id:A5025259559,3,4,US
https://openalex.org/A5107589438,Samantha Dies,https://api.openalex.org/works?filter=author.id:A5107589438,0,1,
https://openalex.org/A5077416098,Samantha Gold,https://api.openalex.org/works?filter=author.id:A5077416098,3,4,US
https://openalex.org/A5052234409,Samantha Vilkins,https://api.openalex.org/works?filter=author.id:A5052234409,5,18,AU
https://openalex.org/A5020790791,Samar Haider,https://api.openalex.org/works?filter=author.id:A5020790791,3,14,US
https://openalex.org/A5103911177,Samsun Knight,https://api.openalex.org/works?filter=author.id:A5103911177,3,5,CA
https://openalex.org/A5075585231,Samuel P. Fraiberger,https://api.openalex.org/works?filter=author.id:A5075585231,16,54,
https://openalex.org/A5077287995,Samuel D. Gosling,https://api.openalex.org/works?filter=author.id:A5077287995,88,326,US
https://openalex.org/A5067456203,Samuel Martín-Gutíerrez,https://api.openalex.org/works?filter=author.id:A5067456203,7,27,
https://openalex.org/A5028476678,Samuel Pearson,https://api.openalex.org/works?filter=author.id:A5028476678,16,49,DE
https://openalex.org/A5043181761,Jaakko Kuorikoski,https://api.openalex.org/works?filter=author.id:A5043181761,19,75,FI
https://openalex.org/A5065764227,Sanaz Talaifar,https://api.openalex.org/works?filter=author.id:A5065764227,14,35,
https://openalex.org/A5049825776,Sander van Cranenburgh,https://api.openalex.org/works?filter=author.id:A5049825776,19,112,NL
https://openalex.org/A5013535058,Sándor Juhász,https://api.openalex.org/works?filter=author.id:A5013535058,12,90,HU
https://openalex.org/A5013712887,Sandra Babcock,https://api.openalex.org/works?filter=author.id:A5013712887,2,18,US
https://openalex.org/A5064437896,Sandra González‐Bailón,https://api.openalex.org/works?filter=author.id:A5064437896,31,116,US
https://openalex.org/A5005162423,Sandra Jaworeck,https://api.openalex.org/works?filter=author.id:A5005162423,2,5,DE
https://openalex.org/A5080530108,Sandro Sousa,https://api.openalex.org/works?filter=author.id:A5080530108,5,23,
https://openalex.org/A5111986650,Kyu Hwan Oh,https://api.openalex.org/works?filter=author.id:A5111986650,57,403,
https://openalex.org/A5010311977,Sangmi Kim,https://api.openalex.org/works?filter=author.id:A5010311977,17,105,KR
https://openalex.org/A5023405697,Sangpil Youm,https://api.openalex.org/works?filter=author.id:A5023405697,3,4,US
https://openalex.org/A5083807006,Sangyeon Kim,https://api.openalex.org/works?filter=author.id:A5083807006,11,49,KR
https://openalex.org/A5026105073,S G Damle,https://api.openalex.org/works?filter=author.id:A5026105073,16,58,US
https://openalex.org/A5038043083,Sanja Šćepanović,https://api.openalex.org/works?filter=author.id:A5038043083,13,95,GB
https://openalex.org/A5089310000,Saphira Rekker,https://api.openalex.org/works?filter=author.id:A5089310000,12,40,AU
https://openalex.org/A5050185892,Sarah Bohnensteffen,https://api.openalex.org/works?filter=author.id:A5050185892,0,1,
https://openalex.org/A5054380585,Sarah Marie Müller,https://api.openalex.org/works?filter=author.id:A5054380585,2,8,CH
https://openalex.org/A5045847972,Sarah McKetta,https://api.openalex.org/works?filter=author.id:A5045847972,20,65,US
https://openalex.org/A5057969700,Sarah Tell,https://api.openalex.org/works?filter=author.id:A5057969700,3,13,SE
https://openalex.org/A5033458280,Sarah Williams,https://api.openalex.org/works?filter=author.id:A5033458280,34,123,GB
https://openalex.org/A5045760597,Sascha Grehl,https://api.openalex.org/works?filter=author.id:A5045760597,3,8,DE
https://openalex.org/A5016944327,Сауле Бекова,https://api.openalex.org/works?filter=author.id:A5016944327,9,33,AU
https://openalex.org/A5089504371,Saumya Bhadani,https://api.openalex.org/works?filter=author.id:A5089504371,5,6,US
https://openalex.org/A5029882049,Scott A. Hale,https://api.openalex.org/works?filter=author.id:A5029882049,29,208,GB
https://openalex.org/A5005694063,Sean Westwood,https://api.openalex.org/works?filter=author.id:A5005694063,22,130,GB
https://openalex.org/A5014829765,Steven Block,https://api.openalex.org/works?filter=author.id:A5014829765,25,74,GB
https://openalex.org/A5003870894,Sebastian Padó,https://api.openalex.org/works?filter=author.id:A5003870894,35,220,
https://openalex.org/A5040957572,Sebastian Stier,https://api.openalex.org/works?filter=author.id:A5040957572,27,118,
https://openalex.org/A5030630783,Sebastian F. K. Svegaard,https://api.openalex.org/works?filter=author.id:A5030630783,2,14,AU
https://openalex.org/A5005014512,Seeun Kim,https://api.openalex.org/works?filter=author.id:A5005014512,18,93,KR
https://openalex.org/A5063612283,Segun Taofeek Aroyehun,https://api.openalex.org/works?filter=author.id:A5063612283,7,31,AT
https://openalex.org/A5083043810,Selcan Mutgan,https://api.openalex.org/works?filter=author.id:A5083043810,3,7,CA
https://openalex.org/A5066476974,Seoul Lee,https://api.openalex.org/works?filter=author.id:A5066476974,21,116,
https://openalex.org/A5064624426,Sepehr Mousavi,https://api.openalex.org/works?filter=author.id:A5064624426,10,19,IR
https://openalex.org/A5008389022,Iain D. Couzin,https://api.openalex.org/works?filter=author.id:A5008389022,76,291,DE
https://openalex.org/A5095765187,Sergio E. Zanotto,https://api.openalex.org/works?filter=author.id:A5095765187,1,4,
https://openalex.org/A5022089542,Seth Frey,https://api.openalex.org/works?filter=author.id:A5022089542,14,99,US
https://openalex.org/A5100605178,Seung Hee Lee,https://api.openalex.org/works?filter=author.id:A5100605178,51,516,KR
https://openalex.org/A5036160733,Sejin Ha,https://api.openalex.org/works?filter=author.id:A5036160733,29,117,US
https://openalex.org/A5115926396,Seura Ha,https://api.openalex.org/works?filter=author.id:A5115926396,0,1,
https://openalex.org/A5102962995,Munmun De Choudhury,https://api.openalex.org/works?filter=author.id:A5102962995,63,311,CA
https://openalex.org/A5102901503,Shuchi Bhatt,https://api.openalex.org/works?filter=author.id:A5102901503,16,145,
https://openalex.org/A5004544456,Shalmoli Ghosh,https://api.openalex.org/works?filter=author.id:A5004544456,3,6,IN
https://openalex.org/A5113373189,Shambhobi Bhattacharya,https://api.openalex.org/works?filter=author.id:A5113373189,0,1,
https://openalex.org/A5040802478,Shane Mannion,https://api.openalex.org/works?filter=author.id:A5040802478,3,9,IE
https://openalex.org/A5034911136,Shelina Babul,https://api.openalex.org/works?filter=author.id:A5034911136,20,113,CA
https://openalex.org/A5109839341,Shazia Subhani,https://api.openalex.org/works?filter=author.id:A5109839341,17,30,AE
https://openalex.org/A5100371274,Sheng Wang,https://api.openalex.org/works?filter=author.id:A5100371274,67,429,CN
https://openalex.org/A5083918574,Shiori Hironaka,https://api.openalex.org/works?filter=author.id:A5083918574,4,24,
https://openalex.org/A5114445221,Shiva Nadi Najafabadi,https://api.openalex.org/works?filter=author.id:A5114445221,1,3,NL
https://openalex.org/A5056889098,Saru Kumari,https://api.openalex.org/works?filter=author.id:A5056889098,68,404,IN
https://openalex.org/A5078049762,Shouji Fujimoto,https://api.openalex.org/works?filter=author.id:A5078049762,10,61,JP
https://openalex.org/A5024378198,Shreya Havaldar,https://api.openalex.org/works?filter=author.id:A5024378198,8,32,US
https://openalex.org/A5076021360,Shubham Atreja,https://api.openalex.org/works?filter=author.id:A5076021360,9,24,US
https://openalex.org/A5010677626,Shuhei Kurizaki,https://api.openalex.org/works?filter=author.id:A5010677626,6,12,JP
https://openalex.org/A5086264524,William W. Hauswirth,https://api.openalex.org/works?filter=author.id:A5086264524,95,662,US
https://openalex.org/A5036476234,Sheng Ma,https://api.openalex.org/works?filter=author.id:A5036476234,23,72,CN
https://openalex.org/A5044652655,Magdalena Wojcieszak,https://api.openalex.org/works?filter=author.id:A5044652655,39,177,US
https://openalex.org/A5119991515,Silvia de Sojo,https://api.openalex.org/works?filter=author.id:A5119991515,0,2,
https://openalex.org/A5059509038,Silvia Giordano,https://api.openalex.org/works?filter=author.id:A5059509038,77,588,IT
https://openalex.org/A5037727403,Siming Huang,https://api.openalex.org/works?filter=author.id:A5037727403,38,115,CN
https://openalex.org/A5033106393,Simon S. Woo,https://api.openalex.org/works?filter=author.id:A5033106393,25,244,KR
https://openalex.org/A5092515835,Simon Walo,https://api.openalex.org/works?filter=author.id:A5092515835,3,6,CH
https://openalex.org/A5029862125,Simone Lackner,https://api.openalex.org/works?filter=author.id:A5029862125,4,10,
https://openalex.org/A5067296366,Simone Santoni,https://api.openalex.org/works?filter=author.id:A5067296366,6,32,
https://openalex.org/A5030777977,Sjoerd Stolwijk,https://api.openalex.org/works?filter=author.id:A5030777977,5,15,NL
https://openalex.org/A5015269440,Soheil Shayegh,https://api.openalex.org/works?filter=author.id:A5015269440,16,81,IT
https://openalex.org/A5069884896,Solomon Messing,https://api.openalex.org/works?filter=author.id:A5069884896,22,114,US
https://openalex.org/A5029945844,Sonia Yeh,https://api.openalex.org/works?filter=author.id:A5029945844,41,224,SE
https://openalex.org/A5010871179,S. Horn,https://api.openalex.org/works?filter=author.id:A5010871179,42,293,KH
https://openalex.org/A5035399743,Soroush Vosoughi,https://api.openalex.org/works?filter=author.id:A5035399743,23,212,GB
https://openalex.org/A5002073039,Sou Hyun Jang,https://api.openalex.org/works?filter=author.id:A5002073039,13,81,JP
https://openalex.org/A5011970474,Srebrenka Letina,https://api.openalex.org/works?filter=author.id:A5011970474,9,63,GB
https://openalex.org/A5025826537,Krzysztof Stępień,https://api.openalex.org/works?filter=author.id:A5025826537,17,119,PL
https://openalex.org/A5046189285,Stanley Ching‐Cheng Huang,https://api.openalex.org/works?filter=author.id:A5046189285,34,68,US
https://openalex.org/A5008439962,Stefan M. Herzog,https://api.openalex.org/works?filter=author.id:A5008439962,29,139,
https://openalex.org/A5034863610,Stefan Kitzler,https://api.openalex.org/works?filter=author.id:A5034863610,4,20,AT
https://openalex.org/A5066048702,Stefano Balietti,https://api.openalex.org/works?filter=author.id:A5066048702,14,45,DE
https://openalex.org/A5028199267,Stefano Palminteri,https://api.openalex.org/works?filter=author.id:A5028199267,37,191,FR
https://openalex.org/A5114445219,Stein Jongerius,https://api.openalex.org/works?filter=author.id:A5114445219,1,10,
https://openalex.org/A5017914184,Stephan Lewandowsky,https://api.openalex.org/works?filter=author.id:A5017914184,94,664,GB
https://openalex.org/A5101922299,Stephanie Wang,https://api.openalex.org/works?filter=author.id:A5101922299,14,70,EG
https://openalex.org/A5055973075,Steven R. Wilson,https://api.openalex.org/works?filter=author.id:A5055973075,37,243,US
https://openalex.org/A5067134501,Subhayan Mukerjee,https://api.openalex.org/works?filter=author.id:A5067134501,9,34,SG
https://openalex.org/A5015080044,Sune Lehmann,https://api.openalex.org/works?filter=author.id:A5015080044,44,207,DK
https://openalex.org/A5085387972,Seojin Park,https://api.openalex.org/works?filter=author.id:A5085387972,1,5,US
https://openalex.org/A5001211242,Susan Athey,https://api.openalex.org/works?filter=author.id:A5001211242,62,370,
https://openalex.org/A5099137399,Sushrita Rakshit,https://api.openalex.org/works?filter=author.id:A5099137399,1,5,
https://openalex.org/A5012197691,Susumu Nagayama,https://api.openalex.org/works?filter=author.id:A5012197691,5,5,JP
https://openalex.org/A5067907907,Sven Banisch,https://api.openalex.org/works?filter=author.id:A5067907907,12,76,
https://openalex.org/A5102348256,Swapneel Mehta,https://api.openalex.org/works?filter=author.id:A5102348256,1,6,
https://openalex.org/A5113279801,Szilvia Rudas,https://api.openalex.org/works?filter=author.id:A5113279801,2,4,HU
https://openalex.org/A5031702282,Szymon Talaga,https://api.openalex.org/works?filter=author.id:A5031702282,6,24,PL
https://openalex.org/A5038520407,Tabia Tanzin Prama,https://api.openalex.org/works?filter=author.id:A5038520407,4,21,BD
https://openalex.org/A5087900468,Taegyoon Kim,https://api.openalex.org/works?filter=author.id:A5087900468,2,8,KR
https://openalex.org/A5100369134,Taehee Kim,https://api.openalex.org/works?filter=author.id:A5100369134,26,87,KR
https://openalex.org/A5000072903,Taesung Hwang,https://api.openalex.org/works?filter=author.id:A5000072903,8,25,KR
https://openalex.org/A5046908604,Taha Yasseri,https://api.openalex.org/works?filter=author.id:A5046908604,27,170,IE
https://openalex.org/A5004333240,Tahmineh Godazgar,https://api.openalex.org/works?filter=author.id:A5004333240,1,1,IR
https://openalex.org/A5110823458,Taichi Murayama,https://api.openalex.org/works?filter=author.id:A5110823458,9,19,
https://openalex.org/A5075756309,Takahiro Yabe,https://api.openalex.org/works?filter=author.id:A5075756309,21,93,US
https://openalex.org/A5010318820,Takayuki Mizuno,https://api.openalex.org/works?filter=author.id:A5010318820,31,227,JP
https://openalex.org/A5029563909,Tal August,https://api.openalex.org/works?filter=author.id:A5029563909,13,43,
https://openalex.org/A5003213649,Talayeh Aledavood,https://api.openalex.org/works?filter=author.id:A5003213649,16,62,FI
https://openalex.org/A5087802768,Tamara X. Rayan,https://api.openalex.org/works?filter=author.id:A5087802768,1,3,US
https://openalex.org/A5057586513,Tanise Ceron,https://api.openalex.org/works?filter=author.id:A5057586513,3,13,DE
https://openalex.org/A5005262703,Tara Sowrirajan,https://api.openalex.org/works?filter=author.id:A5005262703,3,6,US
https://openalex.org/A5049016095,Eugene Wu,https://api.openalex.org/works?filter=author.id:A5049016095,34,241,US
https://openalex.org/A5043435281,Tariq Choucair,https://api.openalex.org/works?filter=author.id:A5043435281,4,34,AU
https://openalex.org/A5020702662,Tasuku Igarashi,https://api.openalex.org/works?filter=author.id:A5020702662,14,87,JP
https://openalex.org/A5004164861,Thabo J. van Woudenberg,https://api.openalex.org/works?filter=author.id:A5004164861,13,51,
https://openalex.org/A5006578976,Theresa Kuchler,https://api.openalex.org/works?filter=author.id:A5006578976,31,97,US
https://openalex.org/A5034565938,Thiemo Fetzer,https://api.openalex.org/works?filter=author.id:A5034565938,24,346,GB
https://openalex.org/A5093064100,Thijs Cornelis Carrière,https://api.openalex.org/works?filter=author.id:A5093064100,3,8,NL
https://openalex.org/A5050750056,Thomas Chesney,https://api.openalex.org/works?filter=author.id:A5050750056,17,109,
https://openalex.org/A5055631608,Thomas H. Costello,https://api.openalex.org/works?filter=author.id:A5055631608,20,98,US
https://openalex.org/A5028493599,Thomas Müller,https://api.openalex.org/works?filter=author.id:A5028493599,8,49,ES
https://openalex.org/A5103873055,Thomas H. Li,https://api.openalex.org/works?filter=author.id:A5103873055,21,60,US
https://openalex.org/A5071889215,Volker H. Haase,https://api.openalex.org/works?filter=author.id:A5071889215,67,176,US
https://openalex.org/A5052819678,L. Li,https://api.openalex.org/works?filter=author.id:A5052819678,184,3384,CN
https://openalex.org/A5052543412,Thomas Robiglio,https://api.openalex.org/works?filter=author.id:A5052543412,3,6,AT
https://openalex.org/A5027925493,Thorsten Piske,https://api.openalex.org/works?filter=author.id:A5027925493,11,48,
https://openalex.org/A5118182968,Théophile Lenoir,https://api.openalex.org/works?filter=author.id:A5118182968,1,2,IT
https://openalex.org/A5000454719,Tiago Oliveira Cunha,https://api.openalex.org/works?filter=author.id:A5000454719,5,16,DK
https://openalex.org/A5022414084,Tiago P. Peixoto,https://api.openalex.org/works?filter=author.id:A5022414084,26,82,AT
https://openalex.org/A5065295188,Yang Tian,https://api.openalex.org/works?filter=author.id:A5065295188,69,494,CN
https://openalex.org/A5100437458,Tianyi Zhang,https://api.openalex.org/works?filter=author.id:A5100437458,33,184,CN
https://openalex.org/A5032482329,Tijana Zrnic,https://api.openalex.org/works?filter=author.id:A5032482329,10,44,US
https://openalex.org/A5093329780,Tim Faverjon,https://api.openalex.org/works?filter=author.id:A5093329780,0,5,FR
https://openalex.org/A5034315722,Timo Damm,https://api.openalex.org/works?filter=author.id:A5034315722,13,57,DE
https://openalex.org/A5042696215,Troels Koch,https://api.openalex.org/works?filter=author.id:A5042696215,32,98,DE
https://openalex.org/A5095737580,Timon K. Drewes,https://api.openalex.org/works?filter=author.id:A5095737580,1,1,DE
https://openalex.org/A5055160277,Timothy G. Dorr,https://api.openalex.org/works?filter=author.id:A5055160277,3,10,US
https://openalex.org/A5079790816,Timur Naushirvanov,https://api.openalex.org/works?filter=author.id:A5079790816,2,6,AT
https://openalex.org/A5080731595,Tina Eliassi‐Rad,https://api.openalex.org/works?filter=author.id:A5080731595,37,216,US
https://openalex.org/A5003680815,Tina Law,https://api.openalex.org/works?filter=author.id:A5003680815,6,23,US
https://openalex.org/A5071586190,Tiziano Piccardi,https://api.openalex.org/works?filter=author.id:A5071586190,10,65,US
https://openalex.org/A5070635389,Tobias Dalberg,https://api.openalex.org/works?filter=author.id:A5070635389,5,28,SE
https://openalex.org/A5000979874,Tobias Stark,https://api.openalex.org/works?filter=author.id:A5000979874,21,139,NL
https://openalex.org/A5024215194,Tobias Werner,https://api.openalex.org/works?filter=author.id:A5024215194,34,122,DE
https://openalex.org/A5032016061,Toby E. Stuart,https://api.openalex.org/works?filter=author.id:A5032016061,44,111,
https://openalex.org/A5126820537,Tom Bidewell,https://api.openalex.org/works?filter=author.id:A5126820537,0,1,
https://openalex.org/A5102733391,Christopher J L Murray,https://api.openalex.org/works?filter=author.id:A5102733391,256,1004,US
https://openalex.org/A5033208803,Tom Theile,https://api.openalex.org/works?filter=author.id:A5033208803,7,19,
https://openalex.org/A5088136048,T. Ruiz-Lara,https://api.openalex.org/works?filter=author.id:A5088136048,33,123,MX
https://openalex.org/A5015908653,Tomás Arias‐Vergara,https://api.openalex.org/works?filter=author.id:A5015908653,17,108,DE
https://openalex.org/A5103100943,Torben S. D. Johansen,https://api.openalex.org/works?filter=author.id:A5103100943,4,11,DK
https://openalex.org/A5060009020,Travis Coan,https://api.openalex.org/works?filter=author.id:A5060009020,21,83,BD
https://openalex.org/A5049074892,Travis Proulx,https://api.openalex.org/works?filter=author.id:A5049074892,27,83,
https://openalex.org/A5008373524,Trisevgeni Papakonstantinou,https://api.openalex.org/works?filter=author.id:A5008373524,3,20,GB
https://openalex.org/A5082117791,Trivik Verma,https://api.openalex.org/works?filter=author.id:A5082117791,15,66,NL
https://openalex.org/A5065218859,Upasana Dutta,https://api.openalex.org/works?filter=author.id:A5065218859,5,12,US
https://openalex.org/A5032184603,Vaidehi Raipat,https://api.openalex.org/works?filter=author.id:A5032184603,1,5,
https://openalex.org/A5001522776,Valdemar Danry,https://api.openalex.org/works?filter=author.id:A5001522776,9,26,US
https://openalex.org/A5084730447,Valentin Thouzeau,https://api.openalex.org/works?filter=author.id:A5084730447,7,37,
https://openalex.org/A5123681003,Valeria Rainero,https://api.openalex.org/works?filter=author.id:A5123681003,0,1,
https://openalex.org/A5045475903,Vasiliki Fouka,https://api.openalex.org/works?filter=author.id:A5045475903,16,131,US
https://openalex.org/A5048176602,Vedran Sekara,https://api.openalex.org/works?filter=author.id:A5048176602,12,43,DK
https://openalex.org/A5083550860,Vera Sosnovik,https://api.openalex.org/works?filter=author.id:A5083550860,2,7,
https://openalex.org/A5004412943,Mike Lewis,https://api.openalex.org/works?filter=author.id:A5004412943,41,109,
https://openalex.org/A5077513889,Veronika Batzdorfer,https://api.openalex.org/works?filter=author.id:A5077513889,4,16,DE
https://openalex.org/A5053716315,Vicenç Gómez,https://api.openalex.org/works?filter=author.id:A5053716315,21,118,ES
https://openalex.org/A5049240073,Vicky Chuqiao Yang,https://api.openalex.org/works?filter=author.id:A5049240073,8,45,US
https://openalex.org/A5059830287,Victor Møller Poulsen,https://api.openalex.org/works?filter=author.id:A5059830287,2,7,US
https://openalex.org/A5091677618,Víctor Orozco-Olvera,https://api.openalex.org/works?filter=author.id:A5091677618,9,52,MX
https://openalex.org/A5047128300,Victor Shia,https://api.openalex.org/works?filter=author.id:A5047128300,14,36,US
https://openalex.org/A5028211892,Victoria Di Césare,https://api.openalex.org/works?filter=author.id:A5028211892,1,12,AR
https://openalex.org/A5053796170,Vikram Kamath Cannanure,https://api.openalex.org/works?filter=author.id:A5053796170,8,31,DE
https://openalex.org/A5016705181,Viktor Stojkoski,https://api.openalex.org/works?filter=author.id:A5016705181,15,100,MK
https://openalex.org/A5070433540,Vincent Traag,https://api.openalex.org/works?filter=author.id:A5070433540,24,123,NL
https://openalex.org/A5022243966,Vincenz Frey,https://api.openalex.org/works?filter=author.id:A5022243966,10,25,
https://openalex.org/A5110977801,Vinicius Muraro,https://api.openalex.org/works?filter=author.id:A5110977801,2,5,SE
https://openalex.org/A5079452617,Viola Priesemann,https://api.openalex.org/works?filter=author.id:A5079452617,37,248,DE
https://openalex.org/A5084991203,Virginia Morini,https://api.openalex.org/works?filter=author.id:A5084991203,5,32,IT
https://openalex.org/A5015889955,Padinjaredath Suresh Vishnuprasad,https://api.openalex.org/works?filter=author.id:A5015889955,3,3,AU
https://openalex.org/A5093047656,Vishal Kalakonnavar,https://api.openalex.org/works?filter=author.id:A5093047656,1,2,US
https://openalex.org/A5027706684,Vito Latora,https://api.openalex.org/works?filter=author.id:A5027706684,82,381,
https://openalex.org/A5055111984,Vito Trianni,https://api.openalex.org/works?filter=author.id:A5055111984,41,161,IT
https://openalex.org/A5025218537,Vittoria Colizza,https://api.openalex.org/works?filter=author.id:A5025218537,60,274,FR
https://openalex.org/A5010627833,Vittoria Offeddu,https://api.openalex.org/works?filter=author.id:A5010627833,9,33,IT
https://openalex.org/A5031948957,Viviane Eiko Ito Yamasaki,https://api.openalex.org/works?filter=author.id:A5031948957,2,9,
https://openalex.org/A5070427696,Vsevolod Suschevskiy,https://api.openalex.org/works?filter=author.id:A5070427696,1,7,US
https://openalex.org/A5008291667,Walter Quattrociocchi,https://api.openalex.org/works?filter=author.id:A5008291667,40,199,
https://openalex.org/A5084087666,Wanting Wang,https://api.openalex.org/works?filter=author.id:A5084087666,22,152,CN
https://openalex.org/A5100431833,Wei Liu,https://api.openalex.org/works?filter=author.id:A5100431833,36,308,CN
https://openalex.org/A5101895104,Weicheng Ma,https://api.openalex.org/works?filter=author.id:A5101895104,8,46,CN
https://openalex.org/A5101011426,Weixin Liang,https://api.openalex.org/works?filter=author.id:A5101011426,12,30,US
https://openalex.org/A5101631682,Wenchang Wang,https://api.openalex.org/works?filter=author.id:A5101631682,36,228,CN
https://openalex.org/A5102002026,Wenlan Zhang,https://api.openalex.org/works?filter=author.id:A5102002026,32,94,CN
https://openalex.org/A5102800569,Wenrui Huang,https://api.openalex.org/works?filter=author.id:A5102800569,39,232,US
https://openalex.org/A5022647373,Wentao Xu,https://api.openalex.org/works?filter=author.id:A5022647373,47,201,CN
https://openalex.org/A5068231975,Wifag Adnan,https://api.openalex.org/works?filter=author.id:A5068231975,7,30,US
https://openalex.org/A5052195406,William J. Brady,https://api.openalex.org/works?filter=author.id:A5052195406,32,231,
